In1 , In2 , In3 , In4 , Out
0 , 7.15467497165 , 86.3091675543 , 0 , 71.9823347937
1 , 2.80787373609 , 24.5636400035 , 1 , 1028.09516572
0 , 4.94168624318 , 85.6988096493 , 0 , 49.7812438198
0 , 4.61183099687 , 78.2688285544 , 1 , 46.1953466493
0 , 3.71703089865 , 7.61049885936 , 0 , 37.8405240675
1 , 5.57934101167 , 43.5965707096 , 1 , 1056.0553719
0 , 4.47310812395 , 9.31560372481 , 0 , 45.4117089815
1 , 2.9777021554 , 45.4800733529 , 0 , 30.1924824989
0 , 6.66981773315 , 20.529786105 , 0 , 66.7898139571
1 , 1.59598768651 , 46.6675829184 , 1 , 1015.99378873
1 , 6.48778048851 , 79.0133901143 , 1 , 1065.26665432
1 , 9.39885560436 , 12.1086987277 , 0 , 94.1514196409
0 , 2.28523170791 , 34.6888778992 , 0 , 23.2212247076
0 , 3.97253827205 , 6.56231982355 , 1 , 40.2928861045
1 , 2.93949147858 , 92.1710300035 , 1 , 1029.64533226
0 , 7.87739435253 , 37.4681276856 , 1 , 79.2689079913
0 , 1.52258170941 , 77.4367872073 , 0 , 15.3424373887
0 , 9.59688936863 , 71.6124867126 , 1 , 96.3814376496
0 , 4.24025541293 , 74.9667363246 , 1 , 42.440999657
1 , -1 , 23.8956439899 , 0 , 95.2897524219
1 , 1.83866796906 , 62.3492525435 , 0 , 18.6879318347
0 , 0.654484143223 , 18.5185644546 , 1 , 6.9106549819
1 , 6.17366620299 , 1.72853586419 , 1 , 1061.97088964
0 , 6.37135655263 , 29.3351805648 , 1 , 63.9548492423
1 , 1.28771984837 , 41.724018071 , 0 , 13.4025257144
0 , 6.6699123548 , 97.187972193 , 0 , 67.0454409714
1 , 2.67438361846 , 34.8523321364 , 1 , 1027.15717809
0 , 2.01144362019 , 76.7377413414 , 1 , 20.5188727198
1 , 8.76924166148 , 43.4770835758 , 0 , 87.7781143245
1 , 3.46735570425 , 55.9432431274 , 1 , 1035.25121231
1 , 7.14890901213 , 78.8656695922 , 1 , 1071.57640581
1 , 2.90932457688 , 74.5913362835 , 1 , 1029.24814378
1 , 7.67196017145 , 7.69276970119 , 1 , 1077.06848183
1 , 2.64472834719 , 32.823223823 , 1 , 1026.57301829
1 , 3.61901625571 , 25.2232434642 , 1 , 1036.6638184
0 , 6.42125673468 , 39.7310809633 , 0 , 64.7393622067
0 , 3.69128258322 , 90.6685241262 , 0 , 37.1809809568
1 , 8.62294216581 , 87.0444634813 , 0 , 86.7137619702
1 , 4.10827441369 , 69.4470396155 , 0 , 41.0907173318
0 , 6.79828447805 , 17.8642183121 , 0 , 68.0464223028
1 , 2.34852393814 , 55.3085573987 , 1 , 1023.54318977
0 , 5.89260741626 , 68.2942511769 , 1 , 59.0503116173
0 , 3.99461815525 , 0.510617584779 , 0 , 40.2896200736
1 , 7.38712949619 , 3.00925117908 , 0 , 73.9846488028
1 , 8.61414854736 , 66.7622874196 , 1 , 1086.57481807
1 , 7.15184327549 , 72.4553773584 , 0 , 72.0055334154
1 , 5.5192613004 , 18.9832225279 , 0 , 55.4162002566
0 , 9.72100477429 , 73.6613334527 , 1 , 97.5129474225
0 , 5.38918061736 , 5.51476620655 , 0 , 54.3932583047
1 , 7.37705360032 , 33.4929631766 , 1 , 1074.40115608
0 , 5.84021590529 , 71.218119022 , 0 , 58.7155896796
0 , 2.58254363157 , 37.6855396627 , 1 , 26.4547506354
0 , 8.55365091667 , 80.5866801333 , 0 , 85.7988695499
1 , 7.1050069597 , 78.1680199161 , 0 , 71.5215898436
0 , 7.63797082699 , 4.72909763985 , 0 , 76.9772786583
0 , 1.4684735302 , 67.6624005175 , 0 , 15.2681904611
1 , 3.93670163562 , 67.954691817 , 1 , 1039.96667639
0 , 0.872679878633 , 79.4703545225 , 1 , 9.33809352033
0 , 6.85369214193 , 8.81799371462 , 1 , 69.0707128266
0 , 9.42329001149 , 73.3154467789 , 0 , 94.6300263369
1 , 4.56801586347 , 84.3791801479 , 0 , 46.0903034613
0 , 1.38653916166 , 17.260880629 , 0 , 14.4045825852
0 , 2.97785306966 , 0.987689960016 , 1 , 30.2305658102
1 , 4.20615694436 , 52.5692590887 , 1 , 1042.42728753
1 , 8.46630373169 , 8.5047959186 , 0 , 84.8342702816
0 , 2.38353045552 , 17.3143465479 , 0 , 24.3866507976
0 , 6.42575918999 , 74.9094386349 , 1 , 64.9436048955
1 , 8.4496053446 , 43.3246814984 , 1 , 1085.0575797
1 , 6.02079763297 , 34.6149882984 , 0 , 60.8314762446
0 , 0.84138255042 , 2.23837147913 , 0 , 8.73272876272
1 , 1.02475147509 , 66.8945075999 , 0 , 10.4677963977
0 , 9.50015226487 , 96.9698125468 , 1 , 95.2519595732
0 , 7.2748556972 , 16.9806134726 , 1 , 73.2343140004
1 , 9.87802645076 , 30.7552187128 , 0 , 99.1498069022
0 , 5.18426473636 , 10.9269449968 , 1 , 52.1228804775
0 , 4.2515756672 , 52.8088517313 , 0 , 42.6538042164
0 , 3.26451780085 , 19.7320716613 , 0 , 33.0479570538
0 , 3.54236714503 , 29.2499572434 , 0 , 35.6430215351
0 , 8.74612614014 , 7.83859201753 , 1 , 88.1360668172
1 , 9.33981586413 , 14.1653263391 , 0 , 93.7403051536
1 , 5.97044014756 , 34.2866453936 , 0 , 59.7458613843
1 , 6.04624585936 , 23.7938885947 , 0 , 60.959676855
0 , 7.64411539043 , 58.2118449425 , 1 , 76.9922634829
0 , -1 , 66.746002009 , 0 , 56.8478324262
1 , 1.84615345897 , 73.0372846298 , 1 , 1019.0694835
1 , 1.71033524995 , 6.90825900528 , 0 , 17.1362195507
0 , 4.38751258425 , 32.2116086484 , 1 , 44.0687602643
0 , 0.976559869681 , 1.99503415657 , 1 , 9.77030584169
0 , 7.2431470115 , 90.1226728272 , 1 , 72.9472303977
1 , 7.49012155807 , 89.1977916704 , 0 , 75.0776510328
1 , 6.08237983626 , 7.40881761179 , 1 , 1061.22697289
1 , 3.39063737469 , 55.9438682353 , 1 , 1034.4471577
0 , 9.39351521659 , 61.9338343269 , 0 , 94.1460370819
0 , 8.87076353462 , 3.83828276543 , 0 , 88.7384071212
1 , 5.85923727659 , 37.8020619062 , 1 , 1058.7575996
0 , 3.78463467746 , 12.6554500169 , 0 , 38.0167075682
0 , 7.43706858659 , 92.3056642127 , 1 , 74.6906015905
1 , 8.89393711321 , 90.3329764269 , 0 , 89.1494196842
0 , 7.86209026049 , 77.6678513589 , 0 , 79.0368832566
0 , 5.03706681507 , 91.6555172103 , 1 , 50.6431525103
1 , 9.04576527991 , 30.8242412157 , 1 , 1090.56341208
0 , 1.84568157 , 86.2297613897 , 0 , 18.7148420134
0 , 6.30763495047 , 91.2816487166 , 1 , 63.4769898542
1 , 7.13492353793 , 47.3394583281 , 1 , 1071.87864841
1 , 5.38914219197 , 36.6792222716 , 0 , 54.3530221525
0 , 6.37214916481 , 44.006277488 , 1 , 63.9926248382
1 , 2.00518414935 , 17.3756682339 , 0 , 20.07215329
1 , 4.37364545587 , 51.4340732065 , 0 , 44.1177675127
1 , 2.87390710268 , 33.2467962485 , 0 , 28.8607882328
1 , 3.99520421851 , 62.1478360531 , 1 , 1040.51143217
1 , 6.12855139019 , 94.0221695252 , 0 , 61.306254865
0 , 5.52865420193 , 32.3449754167 , 0 , 55.8757000558
1 , 7.78439018745 , 77.534607215 , 0 , 77.8988832138
1 , 3.73612062746 , 11.7591425685 , 0 , 37.4355662357
0 , 2.8068253468 , 56.5049591985 , 0 , 28.1780391453
1 , 7.87818708911 , 58.9775413261 , 0 , 79.344402608
0 , 1.67632841521 , 10.8058932516 , 1 , 17.2562219553
1 , 1.65734967105 , 48.9624148101 , 1 , 1017.14773546
0 , 4.61589711257 , 6.728444575 , 0 , 46.5745258874
0 , 1.55260920766 , 44.9901903331 , 1 , 15.6554715802
1 , 8.25914671686 , 41.5830111042 , 1 , 1083.12679383
0 , 9.34072286705 , 59.7254528515 , 0 , 94.0287572987
0 , 1.41166183085 , 6.30351714783 , 0 , 14.6169695343
1 , 2.86745198488 , 70.5342486475 , 1 , 1029.19979195
0 , 7.59699883765 , 75.0697430229 , 1 , 76.1721897499
1 , 8.91601916299 , 80.4406785861 , 1 , 1089.57756071
0 , 2.48063489084 , 68.2029137465 , 0 , 25.0390196658
1 , 9.39303690869 , 86.1244301364 , 1 , 1094.08089464
1 , 6.41387927518 , 85.4825068693 , 0 , 64.2159611945
0 , 3.05304074002 , 9.90445244281 , 0 , 30.6850786146
1 , 1.57781972942 , 7.63922534648 , 1 , 1016.12795604
1 , -1 , 86.0237764796 , 1 , 1031.69906915
1 , 4.73163876046 , 97.2298091347 , 0 , 47.6945454603
0 , 9.817502883 , 35.5103076052 , 0 , 98.873250107
0 , 3.26017439126 , 95.2612788752 , 1 , 33.0212958166
0 , 2.08121966909 , 44.3098598295 , 0 , 21.327526453
0 , 3.83997395223 , 53.5263544508 , 0 , 38.9901010439
1 , 9.85632558261 , 66.0686247903 , 1 , 1098.64894355
1 , 6.41718944973 , 94.6566435829 , 1 , 1064.19894082
1 , 8.29967027538 , 37.5508679172 , 1 , 1083.02169095
1 , 7.47253535163 , 47.9142075009 , 0 , 75.4093266149
0 , 2.15737243498 , 74.0545246763 , 1 , 22.1837391056
1 , 0.745416226465 , 46.5249488669 , 0 , 7.61503261448
1 , 9.10029945165 , 64.3280938575 , 1 , 1091.19864495
1 , 7.94457051405 , 23.5899936095 , 1 , 1079.48184777
1 , 1.61772593581 , 26.8553101813 , 0 , 16.7196029908
0 , 8.6720162061 , 90.5416229674 , 1 , 86.938743805
1 , 1.34846791288 , 60.5321465765 , 0 , 13.7857049721
0 , 7.60130840018 , 0.878780886964 , 0 , 76.5665052812
0 , 9.8493304467 , 13.3274839244 , 0 , 98.7382893839
0 , 4.30366533272 , 41.991719268 , 0 , 43.1740128965
1 , 7.17701811567 , 20.0740801525 , 0 , 71.9302337198
0 , 8.39774738302 , 85.4023376917 , 0 , 84.0517673433
1 , 3.94594678208 , 40.3108823842 , 1 , 1039.69462939
1 , 5.40968213302 , 90.6345204824 , 1 , 1054.18374222
1 , 2.47983101184 , 53.458545283 , 0 , 25.4065995077
1 , 1.54017430841 , 3.94393441803 , 1 , 1015.81325215
0 , 4.70694922628 , 89.9551728681 , 0 , 47.43437628
0 , 4.10262302216 , 94.881170875 , 0 , 41.1253377144
0 , 3.63149662825 , 58.0338748787 , 0 , 36.8117216133
1 , 5.62211766985 , 89.1366906596 , 1 , 1056.51472039
1 , 5.00111581791 , 5.11213843052 , 1 , 1050.49910529
1 , 7.18136908732 , 25.0736763016 , 1 , 1072.17457788
0 , 9.59061491979 , 38.4114019164 , 0 , 96.5436616524
1 , 9.40152663611 , 43.4933240301 , 0 , 94.5308731921
1 , 2.97035402785 , 90.0384488801 , 0 , 29.8556678097
0 , 7.13998978513 , 34.7008046539 , 0 , 71.9602908378
0 , -1 , 21.1326247296 , 1 , 55.0057691491
0 , 1.58714983253 , 6.81633830156 , 0 , 16.1348433187
1 , 8.33440599128 , 35.8262159988 , 1 , 1083.38351
0 , 9.8402584776 , 95.8344276825 , 0 , 98.5798228761
0 , 6.73184673529 , 33.071018218 , 1 , 67.3507441993
1 , 7.87101309268 , 75.6441433552 , 0 , 78.7171839624
0 , 3.92082988471 , 24.410846377 , 1 , 39.3715651534
1 , 1.47085115098 , 20.4376561316 , 1 , 1015.12676196
1 , 4.34172679065 , 17.6053300982 , 0 , 43.5399314428
1 , 1.23560425145 , 59.2795832494 , 0 , 12.8450038993
1 , 3.04539478787 , 61.4406141735 , 1 , 1030.46087149
1 , 3.47250309231 , 11.620547465 , 1 , 1035.07889276
0 , 9.66226353501 , 41.977694641 , 1 , 97.2650237456
1 , 4.90029059687 , 5.86122244049 , 0 , 49.2865250683
0 , 4.824775631 , 80.4810849308 , 1 , 48.7376827436
0 , 7.23842436607 , 41.0022435127 , 1 , 72.8411516018
0 , 0.747562238143 , 85.1404952206 , 1 , 7.83301781192
0 , 7.09827949591 , 82.5197406631 , 0 , 71.5182403353
1 , 7.92617071376 , 72.7690296273 , 0 , 79.7796928604
0 , 6.13086167592 , 25.4501026712 , 0 , 61.9015837764
1 , 2.96288992553 , 12.8624614838 , 1 , 1029.92096372
1 , 3.57589230136 , 92.6867595098 , 1 , 1036.16876521
0 , 1.7044148257 , 62.8499906334 , 0 , 17.5603346597
0 , 8.87799147321 , 0.911515596815 , 0 , 89.1781960375
1 , 9.40842273252 , 6.74954288845 , 1 , 1094.64177214
0 , 8.20067483701 , 18.0154334761 , 0 , 82.5240855014
0 , 7.15819806299 , 45.7448444786 , 1 , 72.2715915425
0 , 1.73835538092 , 58.656194012 , 1 , 17.3892180474
1 , 0.706682722846 , 34.480715038 , 1 , 1007.72252589
0 , 5.79001399075 , 38.9230483109 , 0 , 58.341898926
1 , 5.45866448709 , 85.2465837776 , 1 , 1055.0817167
1 , 4.9889349745 , 85.1196758257 , 0 , 50.4563344904
1 , 5.01477988549 , 85.2388079712 , 0 , 50.4186909433
1 , 1.45786602319 , 89.8383843482 , 0 , 14.9129586746
1 , 7.92575605134 , 96.7495475214 , 1 , 1079.41941112
0 , 6.22147778003 , 67.4073903985 , 1 , 62.8752467467
1 , 2.51476173564 , 86.7525873285 , 0 , 25.6406370828
0 , 3.77178509165 , 43.6818982432 , 0 , 38.0274060022
0 , 8.83646572931 , 24.6269114356 , 1 , 88.4427738421
1 , 1.99564367749 , 29.7626271878 , 1 , 1020.01341523
1 , 0.831630753265 , 60.9895247644 , 0 , 8.80709226282
1 , 8.22523559289 , 31.2576482573 , 1 , 1082.81962145
1 , 3.52197729889 , 63.0807105326 , 0 , 35.2795055946
0 , 7.28348975022 , 32.6829206307 , 1 , 73.0909369802
0 , 8.46740522417 , 85.7044716457 , 1 , 84.7907254118
0 , 2.20903373122 , 52.5760643111 , 1 , 22.3806161257
1 , 3.11066776329 , 48.8708036794 , 0 , 31.4083561859
1 , 1.57346459853 , 61.5685353706 , 1 , 1015.86228311
0 , 9.21698172292 , 51.8598300148 , 1 , 92.2313654821
1 , 4.23172959355 , 55.8376111622 , 0 , 42.520366909
1 , 7.84868049948 , 66.5316373569 , 1 , 1078.74730449
0 , 7.45844235998 , 21.6301502264 , 1 , 74.8371480116
1 , 4.37946675723 , 63.5701530711 , 0 , 43.9496223529
1 , 1.04772672121 , 63.3423688343 , 0 , 10.9991144205
1 , 7.43734489442 , 3.42264920034 , 0 , 74.9164848647
0 , 6.09155096189 , 27.7982826253 , 1 , 61.2858314235
0 , 4.36690476039 , 84.0446187121 , 1 , 43.8035952418
0 , 5.02443644028 , 40.9422668288 , 0 , 50.3314832963
1 , 8.70736174697 , 6.5020487477 , 0 , 87.455730518
0 , 8.63911668153 , 38.4480710041 , 1 , 87.0422222445
0 , 0.64123676885 , 74.3559328821 , 0 , 6.79678991002
1 , 6.45254649298 , 51.6951223194 , 1 , 1065.15577814
1 , 3.12014685521 , 27.8417507554 , 1 , 1031.35550381
0 , 8.31329371815 , 45.4176038121 , 0 , 83.8185457025
0 , 9.60642890101 , 42.8518004479 , 0 , 96.5752033873
1 , 5.67762948643 , 23.186311465 , 1 , 1056.90783398
1 , 1.98730232784 , 76.1598640823 , 0 , 20.2086910302
1 , 5.60468915109 , 36.1402620351 , 1 , 1056.05966333
0 , 6.02037127306 , 66.319269319 , 1 , 60.2448141718
0 , 7.79103735813 , 77.6024691577 , 1 , 78.3277439922
1 , 2.93539369349 , 22.9239680769 , 0 , 29.8594717434
1 , 2.92881165133 , 57.0702390467 , 1 , 1029.88076113
0 , 9.23427752694 , 50.1232035967 , 1 , 92.4489341875
1 , 8.13229317951 , 14.8843743776 , 1 , 1081.81473865
1 , 8.67041855613 , 75.5587172205 , 0 , 86.7321461176
0 , 1.96903940001 , 59.4738890316 , 0 , 19.8338464288
1 , 3.37224388849 , 96.8445031764 , 0 , 33.779987667
1 , 5.92203105726 , 47.2102689317 , 0 , 59.4935802919
1 , 7.35194112033 , 13.9357611773 , 0 , 73.8688509822
1 , 3.26722144228 , 10.1550557971 , 1 , 1032.67797682
1 , 8.09097175265 , 62.9538558903 , 0 , 80.9175154314
1 , 3.9145743835 , 73.6392463066 , 1 , 1039.52510659
0 , 4.0999044057 , 19.6601284201 , 1 , 41.2601782056
0 , 9.61262292095 , 0.787862838203 , 0 , 96.5678829704
1 , 9.56425003157 , 39.2954686319 , 0 , 95.7405441505
0 , 1.90814414732 , 15.5087022376 , 1 , 19.1984175826
0 , 1.11193293097 , 54.0438525752 , 1 , 11.8006461291
1 , 7.05048325607 , 60.7684954555 , 1 , 1070.5305689
0 , 5.00750546151 , 79.8869580589 , 0 , 50.1958718089
1 , 9.29622016341 , 12.0590333234 , 1 , 1093.57605645
1 , 7.74423576937 , 10.0230213565 , 0 , 77.9983368208
0 , 7.04732978498 , 15.0930515897 , 0 , 71.029483488
1 , 6.09242210318 , 24.1634774669 , 1 , 1061.08073675
1 , 5.33473373503 , 29.116283874 , 0 , 53.6939664911
1 , 3.16570035067 , 59.7034099642 , 1 , 1031.8594084
0 , 3.83513693448 , 60.2341093759 , 0 , 39.0110923158
0 , 4.84013428424 , 43.9354285827 , 1 , 48.6182573896
0 , 8.20590527632 , 46.4770347974 , 0 , 82.2774183549
1 , 1.84821522398 , 92.9218703517 , 0 , 19.1460223197
1 , 3.71489452128 , 59.3964048943 , 1 , 1037.58848456
1 , 2.34897414464 , 30.293670024 , 1 , 1024.04995521
1 , 4.44712289167 , 77.4554171159 , 1 , 1044.5766583
0 , 1.51313724395 , 71.2405235856 , 0 , 15.4064728721
1 , 1.77737038602 , 68.2754737222 , 0 , 17.938778531
0 , 8.53277079375 , 3.76760524202 , 1 , 85.4764058727
0 , 9.64321500356 , 81.0116396701 , 1 , 96.9922936718
1 , 3.37052473261 , 24.8809701454 , 1 , 1033.72472035
1 , 2.89733867948 , 55.18871907 , 1 , 1029.37941533
1 , 3.55460921322 , 76.7165724978 , 0 , 36.163209131
0 , 9.11363586555 , 53.2847659118 , 0 , 91.219620402
0 , 2.39484744815 , 75.1381142233 , 0 , 24.6151417341
1 , 5.30461422279 , 8.66121058364 , 1 , 1053.6962357
1 , 1.20875200859 , 46.5641785646 , 1 , 1012.35902207
1 , 4.04714923725 , 95.4674068036 , 1 , 1040.79420492
0 , 7.41014702486 , 67.1172047649 , 1 , 74.5411484348
1 , 8.85336172487 , 64.8260252623 , 0 , 88.7526297125
0 , 6.87980378269 , 31.3699797176 , 0 , 68.9199204294
1 , 6.48018501355 , 64.8964418686 , 0 , 65.2333114126
0 , 1.54929370385 , 59.54440114 , 1 , 15.6543738928
0 , 8.50532103452 , 12.1850716309 , 0 , 85.195271923
1 , 4.59389318182 , 68.4386241989 , 0 , 46.5301253376
0 , 0.623511228705 , 41.3678789131 , 0 , 6.33776236459
1 , 2.74410049258 , 8.23948830241 , 0 , 28.0029523933
1 , 8.3530539103 , 93.2459702862 , 0 , 83.9067077976
0 , 7.59869871408 , 37.0502732584 , 1 , 75.9881721302
0 , 4.01489923601 , 11.7529856134 , 0 , 40.5938166596
0 , 5.13200477299 , 88.9242152498 , 0 , 51.8356248584
1 , 5.61779140636 , 11.9538216871 , 1 , 1056.4695432
0 , 9.27447823449 , 82.6908220928 , 1 , 93.1855724706
1 , 8.41474328424 , 96.4146014367 , 0 , 84.6762738275
1 , 1.22252528499 , 21.626926746 , 0 , 12.7204629095
0 , 3.32568225459 , 12.3490797323 , 0 , 33.7930534021
0 , 7.2446602787 , 70.2639382927 , 0 , 73.0460333151
1 , 8.99196155359 , 67.5210589036 , 1 , 1090.04095032
1 , 9.06837311897 , 63.7800819254 , 0 , 91.1508181311
0 , 4.72908863333 , 44.2260917607 , 1 , 47.4909582891
1 , 9.10756654395 , 38.4788008781 , 0 , 91.7642150451
0 , 8.05240559417 , 74.39297926 , 0 , 80.705147969
1 , 8.72427563721 , 13.8956554859 , 0 , 87.3482039594
0 , 1.70195770907 , 14.0203899041 , 0 , 17.1144087611
0 , 0.820627891176 , 90.1688680158 , 1 , 8.43994416269
0 , 6.40840833508 , 85.5329843885 , 0 , 64.6253566318
1 , 4.65812082977 , 8.21101503823 , 0 , 47.1648724879
1 , 9.70956204904 , 38.7089792242 , 0 , 97.1097224421
1 , 8.59280545911 , 45.5431584059 , 0 , 86.0760969783
1 , 3.06568015137 , 29.6866333459 , 1 , 1031.0887514
0 , 2.96999941136 , 93.1364019582 , 1 , 30.3930756591
0 , 8.20717219075 , 11.2565214343 , 1 , 82.1045602661
1 , 2.07960917533 , 56.6508479993 , 1 , 1021.28615902
1 , 5.41978712641 , 4.03783806269 , 1 , 1054.36333522
0 , 7.49799098069 , 61.8406871269 , 0 , 75.2126992624
1 , 2.76398194293 , 0.85762847645 , 0 , 28.2931298841
1 , 5.11695830534 , 36.1594254634 , 1 , 1051.20110402
0 , 3.77531758343 , 90.3445490448 , 0 , 37.8363045393
0 , 7.2335468467 , 25.0669766563 , 1 , 72.6981501096
1 , 2.13363174032 , 12.7248057353 , 0 , 21.6326923022
1 , 8.44157370049 , 38.3308862617 , 0 , 84.9025837649
1 , 2.54270494213 , 58.7835761683 , 1 , 1025.82990615
0 , 4.79876130352 , 95.5320299806 , 1 , 48.0706994757
0 , 5.2396616664 , 83.2362551635 , 1 , 52.7513028884
0 , 3.35716023943 , 64.7241828502 , 0 , 34.0981543067
0 , 4.14077950862 , 44.0121350345 , 1 , 41.5686802203
1 , 0.969743384314 , 35.3459337283 , 1 , 1009.94768572
1 , 0.833670114951 , 83.9974530936 , 1 , 1008.9686386
0 , 8.55705430516 , 14.6351681592 , 1 , 85.8805109074
0 , 4.31678833561 , 52.2164587107 , 0 , 43.2694954434
1 , 9.61560423197 , 68.6512325921 , 0 , 96.7194767788
1 , 0.768599154469 , 6.56724667253 , 1 , 1007.74782001
1 , 2.9953832497 , 21.9047097338 , 0 , 30.1396947248
1 , 2.56067521414 , 49.6489128647 , 1 , 1026.23583377
1 , 0.808268842364 , 66.1028877572 , 0 , 8.74054073788
0 , 6.89357748428 , 2.24276377342 , 1 , 69.6357684056
0 , 9.48607826531 , 39.0543934076 , 0 , 95.1270461622
1 , 5.60289225639 , 70.3031370689 , 0 , 56.6172073805
1 , 1.48143455395 , 25.6053720125 , 0 , 15.2800126398
1 , 8.36665801959 , 70.5358691159 , 1 , 1083.69082506
0 , 8.90162842812 , 36.6685527622 , 1 , 89.5500748339
0 , 8.97899205774 , 51.992325545 , 1 , 90.0359003636
0 , 7.00469223993 , 46.951138915 , 1 , 70.0703450776
0 , 2.87768872026 , 69.8834992749 , 1 , 29.1027819069
0 , 5.89022841342 , 84.3131108791 , 1 , 59.0388136731
1 , -1 , 11.1798625467 , 1 , 1039.81012038
1 , 9.53729888405 , 40.9132342455 , 0 , 95.7571531651
1 , 6.02276562329 , 20.3789589684 , 0 , 60.7502588443
0 , 2.42949787196 , 33.4563011776 , 1 , 24.7070529854
1 , 3.15795425085 , 79.7408111904 , 0 , 31.6648749215
0 , 5.10789602 , 14.2778378728 , 1 , 51.6451044982
1 , 2.1662175748 , 57.1006143065 , 1 , 1022.00913745
0 , 5.11824788569 , 50.396072151 , 1 , 51.8724468279
0 , 5.77330488753 , 18.7306533824 , 0 , 58.1548907206
0 , 6.77492433245 , 46.9130222769 , 1 , 68.1116225232
0 , 2.79800308986 , 35.5325591492 , 1 , 28.1122193873
1 , 1.79751220004 , 34.5900353562 , 1 , 1018.14935086
0 , 1.39886464884 , 65.0023239602 , 1 , 14.673909082
0 , 0.635468001683 , 47.4318942232 , 0 , 6.81120829325
1 , 8.97530064283 , 1.25427566167 , 1 , 1090.23342449
1 , 7.46124935384 , 91.087210393 , 0 , 74.688473874
1 , 1.13194862629 , 74.3009728119 , 0 , 11.3658144076
0 , 6.70584961448 , 87.6653621153 , 0 , 67.2013512771
0 , 5.07396081236 , 76.6786519437 , 0 , 50.9116454095
0 , 9.84204863104 , 2.45573528766 , 1 , 98.6517819544
1 , 1.25492549405 , 41.6179210865 , 0 , 12.8393554431
1 , 8.25570831189 , 94.5655025962 , 0 , 83.0338876632
1 , 8.47935761695 , 40.8075871546 , 0 , 85.2693894378
1 , 8.03184106733 , 48.4332699029 , 0 , 80.5775107058
0 , 8.31481858911 , 67.6594915134 , 0 , 83.7728539163
0 , 3.46666567429 , 33.4772240213 , 0 , 34.8756361182
1 , 6.31788469194 , 40.9540171759 , 0 , 63.4842383871
0 , 5.01377286387 , 46.2328504224 , 1 , 50.7703156856
0 , 6.23496863983 , 91.6618862037 , 1 , 62.7558835693
0 , 8.254513702 , 3.13391320245 , 1 , 82.6042615714
0 , 2.15994477871 , 10.3494286419 , 1 , 21.6009225794
0 , 0.711441533983 , 37.3931482731 , 0 , 7.37111281629
0 , 7.69338903359 , 71.3422773722 , 0 , 77.5767006302
0 , 2.13125942393 , 67.1563628074 , 1 , 21.9986650351
0 , 5.0036798315 , 57.2284258739 , 1 , 50.4114156746
0 , 9.18818312558 , 93.1967639479 , 0 , 91.882317402
0 , 5.77723933652 , 56.6533479472 , 0 , 58.1651866849
0 , 4.4799533991 , 46.2258274871 , 1 , 45.3148651573
1 , 6.38842089976 , 2.55897893732 , 1 , 1064.46449868
1 , 1.04724085789 , 83.0601307559 , 0 , 11.0266983787
0 , 9.46800212166 , 38.7859352045 , 0 , 94.7136115625
0 , 2.39578578457 , 46.2278500811 , 1 , 24.3370372858
0 , 5.03532125088 , 11.0643853087 , 0 , 50.771747476
1 , 7.78728375737 , 91.8108302502 , 0 , 77.8734160924
1 , 4.35427466751 , 53.4285826171 , 1 , 1043.78978444
0 , 8.98890973466 , 71.6189782461 , 0 , 89.9729565933
1 , 8.37872133042 , 67.3902639434 , 0 , 83.8920560926
1 , 8.51598796315 , 10.1097351432 , 0 , 85.6740910767
0 , 7.8162075265 , 33.5683237342 , 0 , 78.8366859521
0 , 4.59545480399 , 79.6940042096 , 0 , 46.5443143365
1 , 0.808299165712 , 16.7270714065 , 1 , 1008.32982918
1 , 9.58417608242 , 96.5897913876 , 0 , 95.9800459809
0 , 8.75986159377 , 4.86809953783 , 1 , 88.1663974241
0 , 5.7277562472 , 47.0469697855 , 1 , 57.8242967718
1 , 4.12244502351 , 5.612802927 , 1 , 1041.65397044
1 , 7.74089574139 , 2.67149088606 , 1 , 1077.59389548
0 , 5.79295448946 , 78.6714418884 , 0 , 58.6222217909
0 , 9.66641179748 , 51.3381252837 , 0 , 97.3204316479
0 , 7.63768306172 , 71.0067717073 , 0 , 76.7318669098
0 , 5.90690945983 , 37.3384761534 , 1 , 59.2443420781
0 , 3.64224894812 , 44.9408642051 , 0 , 36.8299131744
1 , 3.49986003894 , 19.9532709545 , 0 , 35.3627852971
0 , 9.56307226442 , 17.672825101 , 1 , 95.9625875627
0 , 5.51950431466 , 5.28637291437 , 1 , 55.5795583322
0 , 7.88724715063 , 45.6632554356 , 1 , 79.2869322159
0 , 8.05672158712 , 22.6075614487 , 0 , 80.7762241866
